job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2507001899,https://www.linkedin.com/jobs/view/concierge-at-associa-2507001899?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=adtrPGIp8PwuPEbHQkXZoA%3D%3D&position=3&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,,Concierge,Associa,"Boston, Massachusetts, United States","POSITION:

Virtual Assistant | Work From Home | Independent Contractor| Commission Only




DESCRIPTION:

Build a rewarding career in the Financial Service Industry. This is a chance to be your own boss. You will be working for yourself, but not by yourself. Create your own schedule. You will be trained virtually and receive bonus pay. Work from the comfort of your home helping individuals by educating them on how to manage/ protect their finances, themselves and their loved ones by providing them with the proper resources to become financially free as well as save for their future. 




BENEFITS:

Remote Business Opportunity

Uncapped Commissions

Residual Income

Tax Benefits

Paid Daily

Bonuses

PT/FT

You are not an employee (w-2) you are an Independent Contractor (1099)




PROVIDED:

Paid Training

Exceptional Support

State & Federal License, Series 6/63/26, Mortgage Loan (Sponsored)




REQUIREMENTS:

18 years+

Clean Background

USA Residents Only




Show moreShow less",2021-04-16,Entry level,Administrative,Full-time,Financial Services
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2507083452,https://www.linkedin.com/jobs/view/quality-specialist-at-hillrom-2507083452?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=HREXbf%2FT%2BvoX3u72%2BTh4pw%3D%3D&position=4&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2507001899?url=https%3A%2F%2Frecruiting%2Eadp%2Ecom%2Fsrccar%2Fpublic%2Fnghome%2Eguid%3Fc%3D2174407%26d%3DAssociaCareers%26prc%3DRMPOD4%26r%3D5000709676106&urlHash=S7Ig&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=adtrPGIp8PwuPEbHQkXZoA%3D%3D&trk=public_jobs_apply-link-offsite,Quality Specialist,Hillrom,"Chelmsford, Massachusetts, United States","Location: Boston -- Full time

Seeking enthusiastic hospitality professional to join our team! The ideal candidate will utilize service expertise by proactively establishing good relations with residents, visitors, vendors, and team members. Requires the ability to multitask and communicate effectively.

You will learn new skills, acquire valuable knowledge, and use these tools to help you grow and fulfill your professional goals. This position is full-time and requires full availability.

Responsibilities

Create a welcoming environment and establish good relations with residents, visitors, vendors, and team members.
Maintain an engaging service environment with a ready-to-serve attitude.
Facilitate maintenance and service requests to ensure each inquiry is addressed with professionalism.
Communicate resident concerns to the management team immediately and effectively.
Maintain all applicable logs, updates, files, and relevant computer and/or paper log systems relevant to service operations.
Monitor entrances and exits to ensure our property remains secure.



Requirements

QUALIFICATIONS:
2+ years of front-of-house high-end customer service experience in the hotel, hospitality, and retail industries
Utilize utmost discretion for our residents to ensure their privacy.
Ability to think on your feet and problem solve while remaining resourceful, courteous, and professional.
Must be team-oriented.
Excellent oral and written, communication skills, ability to interface with all levels of an organization
Strong organizational skills with a keen sense of detail, no detail has gone unnoticed
Proficient in Microsoft Word, Excel, and Outlook, knowledge of PowerPoint a plus
Vast knowledge of Boston area attractions, restaurants, businesses, and leisure activities
Positive, outgoing, and attentive demeanor
Self-driven with proven reliability and consistency


Other: Must be able to pass a background check that includes a drug test.

Show moreShow less",2021-04-16,Entry level,"Management, Manufacturing",Full-time,"Staffing and Recruiting, Management Consulting, Retail"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506949046,https://www.linkedin.com/jobs/view/associate-project-engineer-at-hasbro-2506949046?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=jZhTAHODg8%2FJpn3xI8N7zw%3D%3D&position=5&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2507083452?url=https%3A%2F%2Fars2%2Eequest%2Ecom%2F%3Fresponse_id%3Dbac4dde7092da00e528b013d0217e5a7&urlHash=-zUP&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=HREXbf%2FT%2BvoX3u72%2BTh4pw%3D%3D&trk=public_jobs_apply-link-offsite,Associate Project Engineer,Hasbro,"Pawtucket, Rhode Island, United States","

Site Training Administrator role


Responsible for ensuring site-wide training compliance.  This includes daily interaction with the production floor, manual training record execution and uploading etc.
LMS administration tasks keep track of upcoming training and maintaining active and LOA employee status
Work with cross-functional Managers to maintain/update all curricula for the site.
Represent the site as part of the global community of training administrators.
Work with site QMS owners to ensure that the site entity matrix is accurate, and that all items on the matrix are accounted for in site/corporate curricula, and that all documents in site/corporate curricula are accounted for on the site entity matrix. 
Assist production floor Team Leads with non-LMS training tasks to the production teams and complete all necessary paperwork and archiving for audit traceability
Provide support for customer and regulatory audits as Training procedure SME
Provide metrics on a weekly, monthly, quarterly, and annual basis to fulfill all reporting requirements for site and corporate needs.



Site Document Control Coordinator role


Facilitate and execute all document change requests through local and corporate (DCSS) processes.  Support all site employees with changes (i.e. document updates) and change process.
Assist with all site QMS document changes to ensure consistency is maintained with numbering control, naming conventions, version control, and template usage.
Ensure that all corporate document changes are appropriately communicated to the site level document owners, and track change control to ensure that site and corporate procedures maintain alignment.
Responsible for all paper record storage, organization, and retrieval on and off-site archival services.
Ensure all QMS Periodic Reviews are maintained and implemented per procedural requirements.
Provide support for customer and regulatory audits as Document Control procedure SME, document runner and scribe as required
Ensure all QMS documents are always in a state of Audit Readiness, including site QMS Entity Matrix



Other Responsibilities


Assist with QMS process Internal Audits
Assist with DHR reviews for completeness and GDP compliance
Duties as assigned
Facilitate invoicing administration for quality group expenditures
Show moreShow less",2021-04-16,Not Applicable,Quality Assurance,Full-time,Medical Devices
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506936954,https://www.linkedin.com/jobs/view/junior-business-analyst-at-fourans-llc-a-sba-8a-certified-company-2506936954?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=ZoEmZbs4PI2dz7E0MpUytA%3D%3D&position=6&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506949046?url=https%3A%2F%2Fcareer4%2Esuccessfactors%2Ecom%2Fsfcareer%2Fjobreqcareer%3FjobId%3D41147%26company%3DHasbro&urlHash=m86y&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=jZhTAHODg8%2FJpn3xI8N7zw%3D%3D&trk=public_jobs_apply-link-offsite,Junior Business Analyst,FOURANS LLC (a SBA 8a certified company),"Westford, Massachusetts, United States","Hasbro's Preschool & Fashion Brands development team is seeking a highly enthusiastic, creative, motivated, and technically curious Associate Project Engineer to join us!

 

In this position you will support and drive the engineering development of products for Preschool & Fashion Brands, ensuring alignment to performance, cost, quality, and schedule, while mitigating risk. Our diverse product offering for each property ranges from small action figures, fashion dolls, mechanized vehicles, mid-priced electronic items, and large play sets.




 

As part of the development team, you will be actively involved in defining the initial product, leading exploration of new materials and new processes, developing and defining product and functional specifications, proactively identifying and implementing innovative solutions, and participating in the decision-making process throughout the product development cycle. This includes collaborating closely with diverse multi-functional teams at our Rhode Island headquarters, and direct communication with product development partners in Global offices.




 

A Day in the Life of an Associate Project Engineer:

Independently manage the overall project and technical development efforts of multiple products ensuring performance, quality, cost and schedule adherence.
Perform technical feasibility assessment on new product concepts.
Manage the engineering design of new parts and products.
Collaborate with development team, including Design, Marketing and various technical support groups.







Interested in learning more? Click through!

Show moreShow less",2021-04-09,Mid-Senior level,"Engineering, Project Management, Product Management",Full-time,"Consumer Goods, Consumer Electronics, Mechanical or Industrial Engineering"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506975020,https://www.linkedin.com/jobs/view/development-manager-at-jdrf-international-2506975020?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=0T2FRJtR%2FtbdqGHSbxO%2BZQ%3D%3D&position=7&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506936954?url=https%3A%2F%2Fwww%2Eadzuna%2Ecom%2Fland%2Fad%2F2106789202%3Fv%3DFCE1CD6E88528DC0DC41AC4F0F0294BA69A8A90A%26r%3D6840705%26ccd%3D280a495f9e0b248c1a655b30fbf06a26%26frd%3Def4fae821e345b783e7d14409f8667ff%26utm_source%3Dlinkedin1%26utm_medium%3Dorganic%26partnerb%3D1%26chnlid%3D600&urlHash=S7t_&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=ZoEmZbs4PI2dz7E0MpUytA%3D%3D&trk=public_jobs_apply-link-offsite,Development Manager,JDRF International,"Manchester, New Hampshire, United States","Role Junior Business Analyst Location Westford, MA (Must be Local to MA) Duration 6 Months Pay Rate 25-30hr. What you will do We are looking for a business analyst contractor to support our ACVS product management team. This role will be co-located and work very closely with all product management functions and engineering teams in Westford MA. We are looking for a highly collaborative individual who can command credibility with any business leads this role interfaces with. Specific Responsibilities include bull Assist with product lifecycle management through launch to EOL o Data entry of business templates for part number setup, operations systems requisites, forecast templates, or other business systems. bull Product management lab setup maintenance bull Engaging in cross departmental activities when needed to create business reports bull Liaising with the sales, operations, finance, engineering, marketing Requirements bull Strong technical knowledge in either Video Management Systems or relevant adjacent space bull Strong interpersonal, time management and organization skills. bull Self-driven, results-oriented with a strong growth mindset bull Ability to work collaboratively in teams and all levels of a large and complex enterprise. Required bull Westford MA, USA-local
Show moreShow less",2021-04-16,Entry level,"Business Development, Sales",Full-time,"Information Technology and Services, Computer Software, Management Consulting"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506939514,https://www.linkedin.com/jobs/view/communications-marketing-specialist-%E2%80%93-boston-builds-credit-at-united-way-2506939514?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=y3l%2FXa6VntuhflNrfkWCEg%3D%3D&position=8&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506975020?url=https%3A%2F%2Fjobs%2Esmartrecruiters%2Ecom%2FJDRFInternational%2F743999740743258-development-manager%3Ftrid%3D2d92f286-613b-4daf-9dfa-6340ffbecf73%26source%3DLinkedin&urlHash=T-P2&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=0T2FRJtR%2FtbdqGHSbxO%2BZQ%3D%3D&trk=public_jobs_apply-link-offsite,Communications & Marketing Specialist – Boston Builds Credit,United Way,"Boston, Massachusetts, United States","Job Description

Summary:

The Development Manager is an integral member of the staff team, working closely with all chapter staff to increase the efficiency and effectiveness of fundraising and chapter operations.

The Development Manager manages, evaluates, and expands cultivation opportunities and communications, that build and strengthen links to potential and existing volunteers and donors specifically in Maine, New Hampshire and Vermont. This position will help oversee various event activities, as well as provide outreach and education support throughout those states as well. He or she organizes and executes select administrative components of chapter operations that support the donor giving cycle, from qualification to stewardship.

Responsibilities

Serves as a key staff member in implementing the strategic direction and purpose of the Chapter.
Collaborates with local staff as well as national/regional staff resources to ensure the Chapter’s growth and success.
Helps develop and implement key cultivation strategies for donors at the mid gift level, with a specific interest in Northern New England communities.
Identifies, builds, and stewards relationships with community, civic and corporate leaders as an integral part of volunteer and donor engagement.
Develops a resource center and assists chapter staff in development and execution of cultivation touchpoints.
Strategically and consistently utilizes CRM data management tool to maximize efficient and effective moves management of donor pipeline.
Strategically serves on donor development account teams, to emphasize building relationships that are unique to each constituent.
Assists with event planning and execution for the area, from parlor meetings, engagement events and volunteer-led third-party activities
Oversees assigned community engagement activities and helps establish strategic alliances with community organizations and healthcare providers in Maine, New Hampshire and Vermont
Ensures personal accountability for meeting deadlines and responding to volunteers and other department requests.


Qualifications

4 years of work experience including 2+ years fundraising or relevant business/volunteer experience. CFRE a plus.
Knowledge of basic leadership giving strategies and donor life cycle.
Must be a self-starter, with the ability to collaborate as a team player.
Strong verbal and written communication. Excellent interpersonal and relationship-building skills.
Ability to interface with all levels of staff and volunteers.
Ability to create and manage process that enhances efficiency of staff work while allowing for donor centricity.
Proficiency in Microsoft Office (Outlook, Word, Excel & PowerPoint) and Salesforce or other CRM databases
Detail oriented.
Familiarity with outreach activities
Bachelor’s degree or equivalent experience.
Ability to travel within the chapter footprint. Occasional evening and weekend work as needed.


Additional Information

JDRF supports a diverse and inclusive workforce.
JDRF is an Equal Opportunity Employer. All your information will be kept confidential according to EEO guidelines.
Show moreShow less",2021-04-16,Mid-Senior level,"Engineering, Information Technology",Full-time,Nonprofit Organization Management
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506929301,https://www.linkedin.com/jobs/view/project-coordinator-at-avani-media-llc-2506929301?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=U4qjCqIRssTugrz9AWyY9A%3D%3D&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506939514?url=https%3A%2F%2Fcareers%2Eunitedway%2Eorg%2Fjob%2Fcommunications-marketing-specialist-boston-builds-credit&urlHash=97eP&refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=y3l%2FXa6VntuhflNrfkWCEg%3D%3D&trk=public_jobs_apply-link-offsite,Project Coordinator,"Avani Media, LLC","Nashville, Tennessee, United States","About United Way

We unite people to create change that lasts: We call it harnessing the power of people working together. And that means everyone – individuals, nonprofits, companies, and government agencies. We work every day to achieve our vision and mission by focusing on the three core building blocks of a strong, vibrant community: ensuring that all families have the resources and opportunities to lift themselves out of poverty; preparing children to enter school ready to learn and succeed; Inspiring and supporting youth to stay in school and realize positive options for the future.

About Boston Builds Credit

Boston Builds Credit is a first of its kind citywide credit building initiative that seeks to empower Bostonians to build prime credit scores in order to increase their financial stability, build assets, and create wealth. When done citywide, we believe that credit building can be a powerful tool for addressing income inequality and the racial wealth gap. We envision a Boston where no one is held back from pursuing their goals because of Credit.

BBC was created by the United Way, City of Boston, and LISC Boston. Working with our network of community partners, we provide Bostonians with increased access to the tools they need to build a prime credit score, including free credit-building workshops, free financial coaching, and safe credit building products. We also work with funders, financial institutions, credit bureaus, and other leaders in the industry to advocate for consumer-focused systems change. Most of all, we're on a mission to make credit work for everyone. Join us as we work to empower 25,000 Bostonians to achieve a prime credit score by 2025!

STATUS: 37.5 hours per week for one-year appointment

Position Overview

The Communications & Marketing Specialist (“Specialist”) is an integral member of the Boston Builds Credit (BBC) team. The Specialist will oversee the development of initiative-wide communication and marketing strategy designed to raise public awareness of and engagement with credit building at the community level. The Specialist will develop and execute coordinated strategies for the BBC website, newsletter, social media, and public information campaign. With a growing national focus on the initiative, this is an incredible opportunity for a communications and marketing professional interested in putting their skills to work for a cause.

Responsibilities

Development of an initiative wide communications and marketing strategy
The Specialist will oversee the development of initiative-wide communication and marketing strategy. This strategy will knit together different channels of engagement, including the BBC website, newsletter, social media strategy, and public information campaign.

Management of the BBC Website
The Specialist will oversee the enhancement of the website, turning it into a trusted credit building resource for Bostonians, and will be responsible for regular maintenance of the site, including content and resource updates. The Specialist may work with contracted consultants on content development where outside expertise in credit building is needed. The Specialist will ensure the website strategy is aligned with other aspects of the BBC communications and marketing strategy, including the public information campaign and social media strategies. As part of this work, the specialist will set site traffic and engagement goals.

Management of BBC Social Media accounts.
The Specialist will develop and launch social media strategy for BBC in order to engage Bostonians and share information and resources for how to improve their credit and engage in systems change. This will include the development of strategy as well as ongoing content and account management. The Specialist may work with contracted consultants on content development where outside expertise in credit building is needed. Social media will be mostly consumer-facing (ie. Facebook, Twitter, Instagram) with some attention to partner resources and thought leadership (via LinkedIn).

Management of BBC Newsletter
The Specialist will design a newsletter strategy to engage partners in BBC and encourage credit building and advocacy among their constituencies. Newsletter should provide useful content to partners with 1) updates on what is happening at the partner and backbone level, and 2) policy and systems-level information and research on best practices in credit building. The Specialist will write and distribute newsletters regularly (at least bimonthly) and set goals for increasing subscribers and engagement.

Launch of a public information campaign
The Specialist will oversee the final development and launch of a public information campaign, working closely with BBC’s Director, United Way’s marketing team, and with significant input from the Community Advisory Council and PR Committee. This will include overseeing the development of consumer-facing materials, website collateral, and other materials depending on what other distribution channels are selected.

PR Committee Management and partner and resident engagement
The Specialist will staff BBC’s PR Committee, a working group made up of BBC partners and Boston residents, in order to ensure that partners and Boston residents are engaged in the development of the above-mentioned communication and marketing strategies. Staffing this committee will include working with co-chairs to set annual goals for the committee, plan agendas for monthly meetings, develop meeting materials, and ensure meeting notes are taken and distributed. The Specialist will also look for other opportunities to collaborate with Boston residents through the Community Advisory Council.

Support for credit building workshop promotion and tracking
As part of ongoing maintenance of the BBC website, the Specialist will correspond with partners to keep the workshop calendar on the BBC website up to date. In addition, the Specialist will collect quarterly attendance data from partners. Potential areas of focus might also include: 1) developing BBC workshop quality standards; 2) designing an automated system for registering in and/or collecting and maintaining data regarding workshops.

Requirements

Other responsibilities to be assigned

3-5 years of experience in content creation and strategy for websites, newsletters, and social media
Strong written and oral communication skills, excellent follow-up, and follow-through skills.
Strong computer skills, and the ability to learn to use WordPress and Mail Chimp. Previous experience with these platforms is a plus.
Interest in or willingness to learn more about financial empowerment and credit building specifically, previous experience with these subject areas is a plus.
Bachelor’s Degree or equivalent work experience
Positive attitude and ability to work well with a variety of United Way and BBC partners and staff
Keen attention to detail and ability to produce professional emails, reports, and documents
Ability to manage and support time-sensitive and complex projects and to problem-solve
Ability to manage and prioritize multiple tasks and to work independently
Experience working in an office environment is helpful
Willingness to go above and beyond to support BBC and the communities we work with
Commitment to the mission of United Way and Boston Builds Credit!


Flexibility with virtual work through at least June 2021, recognizing that this position will be expected to eventually travel throughout Greater Boston once it is safe to do so.

QUALIFIED APPLICANTS SHOULD FORWARD A RESUME AND COVER LETTER TO:

United Way of Massachusetts Bay and Merrimack Valley

Human Resources Coordinator

9 Channel Center Street, Suite 500, Boston, MA 02210.

email: humanresources@unitedwaymassbay.org

Salary of $50,000 - $60,000, commensurate with experience.

For information on additional opportunities, please access our Web Site at www.supportunitedway.org

United Way of Massachusetts Bay and Merrimack Valley is committed to hiring individuals who reflect the diversity of the communities we work with. Read more about our commitment here.
Show moreShow less",2021-04-16,Entry level,"Marketing, Public Relations, Writing/Editing",Full-time,"Marketing and Advertising, Nonprofit Organization Management, Financial Services"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506956368,https://www.linkedin.com/jobs/view/human-resources-assistant-at-nxt-recruiting-llc-2506956368?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=OSKU56Cc2bz9UEqjCPQ5wg%3D%3D&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,,Human Resources Assistant,NXT Recruiting LLC,"Orlando, Florida, United States","Are you someone who loves organizing, and who takes pride in a job well done? As an Entry Level Project Coordinator at Avani Media, you’ll assist the Sales and Operations teams in the project management of accounts and general operations of the company. You’ll get hands on experience with big name brands and be exposed to many elements of B2B Advertising and Lead Generation within a growing company.

WE WANT YOU IF:

You have 1-3 years of professional work experience, preferably in the marketing or PR industry, or at an agency. Internships and volunteer experience would also be considered for the right candidate
You are organized. You love using a planner or a checklist. You know your way around an Excel spreadsheet pretty well (or are open to learning how)
You possess a “can do” attitude, take initiative with minimal direction, collaborate well with others, and are willing to pitch in when needed and take pride in a job well done.
You’re a natural communicator. Whether it’s over email, Slack, text, social media, or in person, you’re aware of your audience and able to get your point across effectively.
You’re excited to learn and quick to contribute. You crave knowledge and appreciate working in an environment where you can learn new things.
You enjoy making an impact and getting noticed for your work on a small but mighty team.
You are adaptable. Things move pretty quickly here and we need someone who can roll with the punches.

YOU’RE A ROCKSTAR IF:

You have Salesforce, and/or Vertical Response experience.
You have worked in or are familiar with the IT and/or Electronics sectors, or at least find them interesting and are open to learning more about them.
You are bilingual in Chinese, Spanish, Japanese, German, or French

YOUR DAY TO DAY:

While you would report directly to the Director of Media Operations, you would also work closely with the rest of our team on the day to day of program tracking, lead delivery, scheduling materials deadlines, and helping implement QA processes.
You will help manage and maintain records, media kits and pertinent documents in Salesforce, Dropbox, and Google Drive
Support the Sales team in various aspects of the sales process. This could include updating Publisher site metrics for our 40+ publishing partners, creating power points, or assisting with our own email marketing and prospecting projects.
You may be asked to hop on projects rather quickly when we’re very busy (usually towards the end and at the beginning of each quarter) and then shift gears to more long-term projects at slower times.

Benefits

And Perks

Compensation

is an annual base salary. In addition to the opportunity to grow personally and professionally alongside a driven team, we also offer:

Comprehensive health insurance (medical, dental, vision)
401k Retirement Plan with match
Flexible PTO
Gym Membership reimbursement
Team Outings and Volunteer Opportunities
Professional development opportunities and incentives
Catered lunches 4 days a week
Coffee, soda, snacks, ping pong, and beer on Fridays

ABOUT US:

Avani Media is a Brand and Demand Generation Agency company with unique expertise & experience in the global B2B lead gen & media space. Our partnership with 40+ Publishers & our access to localized expertise in many regions allow us to help our clients to reach their target markets with ease, efficiency, and cost savings.

We simplify the advertising & lead generation planning process by acting as one point of contact from planning to payment and offering our clients creative solutions matched to their unique challenges, targets, & budgets.

Pre-employment screening required.

Powered by JazzHR

epQKVr5gQg
Show moreShow less",2021-04-16,Internship,Other,Full-time,"Marketing and Advertising, Computer Software, Internet"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2507045028,https://www.linkedin.com/jobs/view/research-assistant-at-something-wonderful-llc-2507045028?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=9TF%2F8kwPSIDmtonqT4%2BT9A%3D%3D&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,,Research Assistant,Something Wonderful LLC,Dallas-Fort Worth Metroplex,"Position Summary

We are looking for a Human Resources Assistant. The ideal candidate is a self-motivated and experienced HR Assistant to support our busy HR department. The successful candidate will be responsible for providing administrative support for the department, assisting with recruitment, interviewing, the hiring process, scheduling new employee orientations and training and entering of a high volume of employment records into our HR database. If you are a professional with an unparalleled sense of discretion we want to hear from you.  

 

Position Responsibilities:

Perform administrative work, including scheduling, maintaining files and sorting mail for the Human Resources department
Enter employment data into computer database
Track and update hourly employee leaves of absence
Assist HR supervisors with the hiring process, including submitting job postings online and scheduling candidate interviews
Coordinate logistics for new hire orientations
Maintains employee confidence and protects operations by keeping human resource information confidential
Maintains quality service by following organization standards
Assist with company recruiting efforts and processes including contacting potential candidates, scheduling interviews, following up during the recruitment process, and updating employee records

Basic Qualifications:

Associate degree in HR-related field required or related experience (Bachelor's preferred)
5+ years' related administrative experience
Detail-oriented and organized
Outstanding communication skills and customer service skills
Solid understanding of MS Office applications including Excel, Teams and Outlook
Experience with HRIS systems is preferred
Familiar with applicant tracking database systems is an asset
Exceptional written and oral communication skills
Excellent documentation skills
Strong self-starter

 

Preferred Qualifications:                                                                                                  

Familiarity with hiring practices and stages (screening, interview, assessment, onboarding)
Experience using recruiting software and social networks for recruiting
Ability to work independently and as part of a team
Strong organizational and time management skills
Great attention to detail
Problem-solving ability

Show moreShow less",2021-04-16,Associate,Human Resources,Full-time,Hospital & Health Care
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2507118074,https://www.linkedin.com/jobs/view/internal-communications-consultant-at-majhi-group-2507118074?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=uWZ8Dmo8NJJkQhBIACTuXQ%3D%3D&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,,Internal Communications Consultant,Majhi Group,"New York, New York, United States","Be ready to be amazed!

Come prepared to learn...
Show moreShow less",2021-04-16,Entry level,"Research, Analyst, Information Technology",Full-time,
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506992790,https://www.linkedin.com/jobs/view/clinical-document-management-specialist-i-at-ora-inc-2506992790?refId=31a53d58-7162-49ab-91e1-fadd6e802d56&trackingId=yYel%2F5ncM0wqJFCB2411lw%3D%3D&position=13&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,,Clinical Document Management Specialist I,"Ora, Inc.","Andover, Massachusetts, United States","Job Description:

Aids in the creation, editing, and proofreading of internal materials, including company publications, group emails, intranet pages, training materials and employee meeting materials for dissemination through organizational communication channels, to support consistent design integrity. Writes, edits and prepares internal materials, including company publications, group emails, intranet pages, training materials and employee meeting materials for dissemination through organizational communication channels.
Coordinates distribution and tracking of communications, to build appropriate audience profiles and ensures timely delivery and follow-up. Contributes to the planning, delivery and measurement of internal communication plans to help support the execution of company strategies and increase employee engagement.
Assists with updating and formatting content for internal web pages. Coordinates distribution and tracking of communications to build appropriate audience profiles and lists and ensures timely delivery and follow-up.
Maintains distribution lists and other relevant contact lists. Regularly publishes content on communication vehicles (Intranet, newsletters, email, social media, etc.) to ensure on-time, accurate delivery and availability of fresh, updated content.
Assists with the publication of content on communication vehicles (intranet, newsletters, email, social media, etc.) to ensure on-time, accurate delivery and availability of fresh, updated content. Assists in meeting publication deadlines and monitoring format requirements to comply with internal employee branding guidelines.
Assists in meeting publication deadlines and monitoring format requirements, to comply with internal employee branding guidelines.
Ensures all company compliance and ethics standards are met.
Show moreShow less",2021-04-16,Associate,"Information Technology, Engineering, Consulting",Full-time,Management Consulting
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
